gene,ocr_id,distance_to_tss
Cela1,ImmGenATAC1219.peak_184564,274
Cela2a,ImmGenATAC1219.peak_354297,736
Cela3a,ImmGenATAC1219.peak_352665,3295
Cela3b,ImmGenATAC1219.peak_352667,8484
Celf1,ImmGenATAC1219.peak_276886,13
Celf2,ImmGenATAC1219.peak_259065,65
Celf3,ImmGenATAC1219.peak_312481,72
Celf4,ImmGenATAC1219.peak_230547,202
Celf5,ImmGenATAC1219.peak_54886,1
Celf6,ImmGenATAC1219.peak_485955,44
Celrr,ImmGenATAC1219.peak_19439,9460
Celsr1,ImmGenATAC1219.peak_181063,34
Celsr2,ImmGenATAC1219.peak_316830,141
Celsr3,ImmGenATAC1219.peak_497234,64
Cemip,ImmGenATAC1219.peak_434290,38
Cemip2,ImmGenATAC1219.peak_248406,26
Cend1,ImmGenATAC1219.peak_448562,66
Cenpa,ImmGenATAC1219.peak_362714,114
Cenpb,ImmGenATAC1219.peak_285135,38
Cenpc1,ImmGenATAC1219.peak_371889,37
Cenpe,ImmGenATAC1219.peak_321557,10
Cenpf,ImmGenATAC1219.peak_36047,127
Cenph,ImmGenATAC1219.peak_138674,26
Cenpi,ImmGenATAC1219.peak_509162,11
Cenpj,ImmGenATAC1219.peak_153521,65
Cenpk,ImmGenATAC1219.peak_139655,79
Cenpl,ImmGenATAC1219.peak_28237,59
Cenpm,ImmGenATAC1219.peak_179773,1
Cenpn,ImmGenATAC1219.peak_470680,48
Cenpo,ImmGenATAC1219.peak_96295,996
Cenpp,ImmGenATAC1219.peak_129022,26
Cenpq,ImmGenATAC1219.peak_214372,73
Cenps,ImmGenATAC1219.peak_355853,18
Cenpt,ImmGenATAC1219.peak_467786,65
Cenpu,ImmGenATAC1219.peak_457534,148
Cenpv,ImmGenATAC1219.peak_78366,50
Cenpw,ImmGenATAC1219.peak_44198,102
Cenpx,ImmGenATAC1219.peak_95495,55
Cep104,ImmGenATAC1219.peak_357522,164
Cep112,ImmGenATAC1219.peak_91285,102
Cep112os1,ImmGenATAC1219.peak_91298,437
Cep120,ImmGenATAC1219.peak_235135,32
Cep126,ImmGenATAC1219.peak_475835,9799
Cep128,ImmGenATAC1219.peak_111282,66
Cep131,ImmGenATAC1219.peak_95218,73
Cep135,ImmGenATAC1219.peak_371324,11
Cep152,ImmGenATAC1219.peak_283346,76
Cep162,ImmGenATAC1219.peak_492680,45
Cep164,ImmGenATAC1219.peak_482566,29
Cep170,ImmGenATAC1219.peak_32375,1239
Cep170b,ImmGenATAC1219.peak_116743,20
Cep19,ImmGenATAC1219.peak_192756,48
Cep192,ImmGenATAC1219.peak_238884,83
Cep20,ImmGenATAC1219.peak_188286,5757
Cep250,ImmGenATAC1219.peak_290844,43
Cep290,ImmGenATAC1219.peak_60202,113
Cep295,ImmGenATAC1219.peak_476874,27
Cep295nl,ImmGenATAC1219.peak_94568,51
Cep350,ImmGenATAC1219.peak_26977,105
Cep41,ImmGenATAC1219.peak_393265,56
Cep43,ImmGenATAC1219.peak_206124,219
Cep44,ImmGenATAC1219.peak_458591,289
Cep55,ImmGenATAC1219.peak_251989,145
Cep57,ImmGenATAC1219.peak_476299,30
Cep57l1,ImmGenATAC1219.peak_46086,115
Cep63,ImmGenATAC1219.peak_495485,144
Cep68,ImmGenATAC1219.peak_69334,88
Cep70,ImmGenATAC1219.peak_494884,19
Cep72,ImmGenATAC1219.peak_133833,23
Cep76,ImmGenATAC1219.peak_238802,20
Cep78,ImmGenATAC1219.peak_247301,84
Cep83,ImmGenATAC1219.peak_58373,139
Cep83os,ImmGenATAC1219.peak_58373,37
Cep85,ImmGenATAC1219.peak_351364,104
Cep85l,ImmGenATAC1219.peak_47879,15
Cep89,ImmGenATAC1219.peak_425611,165
Cep95,ImmGenATAC1219.peak_90735,27
Cep97,ImmGenATAC1219.peak_197823,11
Cept1,ImmGenATAC1219.peak_316148,61
Cer1,ImmGenATAC1219.peak_338908,105
Cercam,ImmGenATAC1219.peak_264472,82
Cerk,ImmGenATAC1219.peak_181189,65
Cerkl,ImmGenATAC1219.peak_275544,16
Cerox1,ImmGenATAC1219.peak_209725,30
Cers1,ImmGenATAC1219.peak_460548,64
Cers2,ImmGenATAC1219.peak_312734,1231
Cers3,ImmGenATAC1219.peak_430136,388
Cers4,ImmGenATAC1219.peak_450479,48
Cers5,ImmGenATAC1219.peak_184198,66
Cers6,ImmGenATAC1219.peak_272623,43
Cert1,ImmGenATAC1219.peak_137475,89
Ces1a,ImmGenATAC1219.peak_466094,3239
Ces1b,ImmGenATAC1219.peak_466096,4498
Ces1c,ImmGenATAC1219.peak_466100,1124
Ces1d,ImmGenATAC1219.peak_466105,98
Ces1e,ImmGenATAC1219.peak_466107,7559
Ces1f,ImmGenATAC1219.peak_466110,6881
Ces1g,ImmGenATAC1219.peak_466113,4338
Ces1h,ImmGenATAC1219.peak_466114,3670
Ces2a,ImmGenATAC1219.peak_467435,2261
Ces2b,ImmGenATAC1219.peak_467448,185
Ces2c,ImmGenATAC1219.peak_467451,0
Ces2d-ps,ImmGenATAC1219.peak_467455,7759
Ces2e,ImmGenATAC1219.peak_467461,11
Ces2f,ImmGenATAC1219.peak_467462,13879
Ces2g,ImmGenATAC1219.peak_467463,3
Ces2h,ImmGenATAC1219.peak_467467,9404
Ces3a,ImmGenATAC1219.peak_467469,18320
Ces3b,ImmGenATAC1219.peak_467470,10470
Ces4a,ImmGenATAC1219.peak_467474,6795
Ces5a,ImmGenATAC1219.peak_466122,33679
Cetn1,ImmGenATAC1219.peak_227789,350
Cetn2,ImmGenATAC1219.peak_506002,148
Cetn3,ImmGenATAC1219.peak_134823,48
Cetn4,ImmGenATAC1219.peak_302946,49
Cfap100,ImmGenATAC1219.peak_405447,43
Cfap126,ImmGenATAC1219.peak_31017,104
Cfap157,ImmGenATAC1219.peak_265670,61
Cfap161,ImmGenATAC1219.peak_434201,61
Cfap20,ImmGenATAC1219.peak_466852,9
Cfap206,ImmGenATAC1219.peak_331130,41
Cfap20dc,ImmGenATAC1219.peak_143902,33
Cfap221,ImmGenATAC1219.peak_19097,17
Cfap298,ImmGenATAC1219.peak_201774,94
Cfap299,ImmGenATAC1219.peak_374017,44
Cfap300,ImmGenATAC1219.peak_475831,37
Cfap36,ImmGenATAC1219.peak_71150,138
Cfap410,ImmGenATAC1219.peak_53469,75
Cfap43,ImmGenATAC1219.peak_254766,57
Cfap44,ImmGenATAC1219.peak_195672,7
Cfap45,ImmGenATAC1219.peak_31691,32
Cfap46,ImmGenATAC1219.peak_448020,59
Cfap47,ImmGenATAC1219.peak_506616,25
Cfap52,ImmGenATAC1219.peak_79321,32
Cfap53,ImmGenATAC1219.peak_240154,28
Cfap54,ImmGenATAC1219.peak_57639,48
Cfap57,ImmGenATAC1219.peak_346394,30
Cfap58,ImmGenATAC1219.peak_254829,86
Cfap61,ImmGenATAC1219.peak_288048,27
Cfap65,ImmGenATAC1219.peak_12116,7
Cfap69,ImmGenATAC1219.peak_359221,0
Cfap70,ImmGenATAC1219.peak_145941,54
Cfap73,ImmGenATAC1219.peak_380543,137
Cfap74,ImmGenATAC1219.peak_358156,14
Cfap77,ImmGenATAC1219.peak_264165,249
Cfap97,ImmGenATAC1219.peak_457410,117
Cfap97d1,ImmGenATAC1219.peak_89241,825
Cfap97d2,ImmGenATAC1219.peak_452573,7
Cfap99,ImmGenATAC1219.peak_363778,46
Cfb,ImmGenATAC1219.peak_213387,164
Cfc1,ImmGenATAC1219.peak_3534,341
Cfd,ImmGenATAC1219.peak_54019,858
Cfdp1,ImmGenATAC1219.peak_469593,63
Cfh,ImmGenATAC1219.peak_24155,5
Cfhr1,ImmGenATAC1219.peak_24146,10997
Cfhr2,ImmGenATAC1219.peak_24147,84106
Cfhr3,ImmGenATAC1219.peak_24146,89787
Cfi,ImmGenATAC1219.peak_320354,453
Cfl1,ImmGenATAC1219.peak_244770,94
Cfl2,ImmGenATAC1219.peak_104189,31
Cflar,ImmGenATAC1219.peak_8572,20
Cfp,ImmGenATAC1219.peak_503723,3
Cftr,ImmGenATAC1219.peak_391587,146
Cga,ImmGenATAC1219.peak_331199,3769
Cgas,ImmGenATAC1219.peak_491169,21
Cggbp1,ImmGenATAC1219.peak_198864,59
Cgn,ImmGenATAC1219.peak_312544,39
Cgnl1,ImmGenATAC1219.peak_489668,39
Cgref1,ImmGenATAC1219.peak_362816,147
Cgrrf1,ImmGenATAC1219.peak_151171,55
Ch25h,ImmGenATAC1219.peak_251040,35
Chac1,ImmGenATAC1219.peak_281907,129
Chac2,ImmGenATAC1219.peak_71534,64
Chad,ImmGenATAC1219.peak_86534,72
Chadl,ImmGenATAC1219.peak_179569,772
Chaf1a,ImmGenATAC1219.peak_218082,132
Chaf1b,ImmGenATAC1219.peak_202962,87
Champ1,ImmGenATAC1219.peak_452595,23
Chaserr,ImmGenATAC1219.peak_431372,15
Chat,ImmGenATAC1219.peak_149126,641
Chchd1,ImmGenATAC1219.peak_146015,32
Chchd10,ImmGenATAC1219.peak_52769,648
Chchd2,ImmGenATAC1219.peak_383092,37
Chchd3,ImmGenATAC1219.peak_393960,71
Chchd4,ImmGenATAC1219.peak_405901,1011
Chchd5,ImmGenATAC1219.peak_284481,19
Chchd6,ImmGenATAC1219.peak_405358,36
Chchd7,ImmGenATAC1219.peak_327058,265
Chd1,ImmGenATAC1219.peak_208321,11
Chd1l,ImmGenATAC1219.peak_313480,70
Chd2,ImmGenATAC1219.peak_431363,4
Chd3,ImmGenATAC1219.peak_79834,75
Chd4,ImmGenATAC1219.peak_413819,110
Chd5,ImmGenATAC1219.peak_357208,330
Chd6,ImmGenATAC1219.peak_292436,52
Chd7,ImmGenATAC1219.peak_327859,114
Chd8,ImmGenATAC1219.peak_152391,101
Chd9,ImmGenATAC1219.peak_465472,511
Chdh,ImmGenATAC1219.peak_148275,44
Chek1,ImmGenATAC1219.peak_480113,33
Chek2,ImmGenATAC1219.peak_377254,88
Cherp,ImmGenATAC1219.peak_461481,52
Chfr,ImmGenATAC1219.peak_377032,18
Chga,ImmGenATAC1219.peak_113569,23
Chgb,ImmGenATAC1219.peak_285761,134
Chia1,ImmGenATAC1219.peak_315977,10015
Chic1,ImmGenATAC1219.peak_507980,124
Chic2,ImmGenATAC1219.peak_370778,34
Chid1,ImmGenATAC1219.peak_448619,965
Chil1,ImmGenATAC1219.peak_22402,192
Chil3,ImmGenATAC1219.peak_316004,6
Chil4,ImmGenATAC1219.peak_316043,83
Chil5,ImmGenATAC1219.peak_315972,105
Chil6,ImmGenATAC1219.peak_316093,6166
Chit1,ImmGenATAC1219.peak_22384,42
Chka,ImmGenATAC1219.peak_244184,39
Chkb,ImmGenATAC1219.peak_181780,37
Chl1,ImmGenATAC1219.peak_408787,31
Chm,ImmGenATAC1219.peak_508734,38
Chml,ImmGenATAC1219.peak_32258,1541
Chmp1a,ImmGenATAC1219.peak_473227,58
Chmp1b,ImmGenATAC1219.peak_238608,4
Chmp2a,ImmGenATAC1219.peak_421482,45
Chmp2b,ImmGenATAC1219.peak_199039,47
Chmp3,ImmGenATAC1219.peak_401755,44
Chmp4b,ImmGenATAC1219.peak_290437,97
Chmp4c,ImmGenATAC1219.peak_299576,52
Chmp5,ImmGenATAC1219.peak_331781,8
Chmp6,ImmGenATAC1219.peak_95126,22
Chmp7,ImmGenATAC1219.peak_156950,168
Chn1,ImmGenATAC1219.peak_274278,946
Chn1os3,ImmGenATAC1219.peak_274271,506
Chn2,ImmGenATAC1219.peak_398907,895
Chodl,ImmGenATAC1219.peak_200420,24
Chordc1,ImmGenATAC1219.peak_477151,168
Chp1,ImmGenATAC1219.peak_281945,92
Chp2,ImmGenATAC1219.peak_442991,131
Chpf,ImmGenATAC1219.peak_12300,60
Chpf2,ImmGenATAC1219.peak_361585,32
Chpt1,ImmGenATAC1219.peak_56956,27
Chrac1,ImmGenATAC1219.peak_176479,4
Chrd,ImmGenATAC1219.peak_189725,5
Chrdl1,ImmGenATAC1219.peak_510081,205
Chrdl2,ImmGenATAC1219.peak_437259,100
Chrm1,ImmGenATAC1219.peak_245735,630
Chrm2,ImmGenATAC1219.peak_394716,221
Chrm3,ImmGenATAC1219.peak_119853,142
Chrm4,ImmGenATAC1219.peak_277188,53
Chrm5,ImmGenATAC1219.peak_280415,706
Chrna1,ImmGenATAC1219.peak_274264,3267
Chrna10,ImmGenATAC1219.peak_438068,104
Chrna1os,ImmGenATAC1219.peak_274265,75
Chrna2,ImmGenATAC1219.peak_156247,31
Chrna3,ImmGenATAC1219.peak_484607,103
Chrna4,ImmGenATAC1219.peak_298321,66
Chrna5,ImmGenATAC1219.peak_484597,497
Chrna6,ImmGenATAC1219.peak_454900,4211
Chrna7,ImmGenATAC1219.peak_429162,96
Chrna9,ImmGenATAC1219.peak_368978,1032
Chrnb1,ImmGenATAC1219.peak_80001,9
Chrnb2,ImmGenATAC1219.peak_311792,196
Chrnb3,ImmGenATAC1219.peak_454897,6245
Chrnb4,ImmGenATAC1219.peak_484614,55
Chrnd,ImmGenATAC1219.peak_14339,36
Chrne,ImmGenATAC1219.peak_80405,74
Chrng,ImmGenATAC1219.peak_14345,534
Chst1,ImmGenATAC1219.peak_277450,277
Chst10,ImmGenATAC1219.peak_4894,132
Chst11,ImmGenATAC1219.peak_55184,85
Chst12,ImmGenATAC1219.peak_386053,964
Chst13,ImmGenATAC1219.peak_405405,29
Chst14,ImmGenATAC1219.peak_281739,13
Chst15,ImmGenATAC1219.peak_445780,56
Chst2,ImmGenATAC1219.peak_493943,67
Chst3,ImmGenATAC1219.peak_49284,67
Chst4,ImmGenATAC1219.peak_468995,1322
Chst5,ImmGenATAC1219.peak_469613,2760
Chst7,ImmGenATAC1219.peak_503539,109
Chst8,ImmGenATAC1219.peak_425382,24
Chst9,ImmGenATAC1219.peak_229334,142
Chsy1,ImmGenATAC1219.peak_429860,7
Chsy3,ImmGenATAC1219.peak_236516,5
Chtf18,ImmGenATAC1219.peak_209780,125
Chtf8,ImmGenATAC1219.peak_468180,28
Chtop,ImmGenATAC1219.peak_312101,69
Chuk,ImmGenATAC1219.peak_253439,39
Churc1,ImmGenATAC1219.peak_107482,30
Ciao1,ImmGenATAC1219.peak_283761,15
Ciao2a,ImmGenATAC1219.peak_488130,77
Ciao2b,ImmGenATAC1219.peak_467425,24
Ciao3,ImmGenATAC1219.peak_209795,21
Ciapin1,ImmGenATAC1219.peak_466558,5
Ciart,ImmGenATAC1219.peak_312919,998
Cib1,ImmGenATAC1219.peak_433030,108
Cib2,ImmGenATAC1219.peak_484493,112
Cib3,ImmGenATAC1219.peak_461340,723
Cib4,ImmGenATAC1219.peak_362680,3099
Cibar1,ImmGenATAC1219.peak_328884,55
Cibar2,ImmGenATAC1219.peak_471689,15
Cic,ImmGenATAC1219.peak_423337,134
Cidea,ImmGenATAC1219.peak_238683,158
Cideb,ImmGenATAC1219.peak_153322,13
Cidec,ImmGenATAC1219.peak_410035,204
Ciita,ImmGenATAC1219.peak_187052,36
Cilk1,ImmGenATAC1219.peak_491092,92
Cilp,ImmGenATAC1219.peak_487866,36
Cilp2,ImmGenATAC1219.peak_460376,72
Cinp,ImmGenATAC1219.peak_116096,64
Cip2a,ImmGenATAC1219.peak_196560,26
Cipc,ImmGenATAC1219.peak_110761,1485
Cir1,ImmGenATAC1219.peak_274105,20
Cirbp,ImmGenATAC1219.peak_54192,116
Cisd1,ImmGenATAC1219.peak_52094,100
Cisd2,ImmGenATAC1219.peak_321616,100
Cisd3,ImmGenATAC1219.peak_87659,122
Cish,ImmGenATAC1219.peak_496668,91
Cistr,ImmGenATAC1219.peak_185376,38
Cit,ImmGenATAC1219.peak_379281,510
Cited1,ImmGenATAC1219.peak_507903,293
Cited2,ImmGenATAC1219.peak_41246,5
Cited4,ImmGenATAC1219.peak_347070,92
Ciz1,ImmGenATAC1219.peak_265427,64
Ckap2,ImmGenATAC1219.peak_453332,18
Ckap2l,ImmGenATAC1219.peak_284549,105
Ckap4,ImmGenATAC1219.peak_55788,205
Ckap5,ImmGenATAC1219.peak_277092,28
Ckb,ImmGenATAC1219.peak_116431,12
Cklf,ImmGenATAC1219.peak_467279,11
Ckm,ImmGenATAC1219.peak_422503,133
Ckmt1,ImmGenATAC1219.peak_282438,33
Ckmt2,ImmGenATAC1219.peak_136044,161
Cks1b,ImmGenATAC1219.peak_311659,191
Cks1brt,ImmGenATAC1219.peak_464174,9173
Cks2,ImmGenATAC1219.peak_129342,2
Clasp1,ImmGenATAC1219.peak_18534,131
Clasp2,ImmGenATAC1219.peak_498302,15
Clasrp,ImmGenATAC1219.peak_422611,7
Clba1,ImmGenATAC1219.peak_116788,64
Clca1,ImmGenATAC1219.peak_324066,156
Clca2,ImmGenATAC1219.peak_324073,52
Clca3a1,ImmGenATAC1219.peak_324024,85
Clca3a2,ImmGenATAC1219.peak_324030,125
Clca3b,ImmGenATAC1219.peak_324034,512
Clca4a,ImmGenATAC1219.peak_324051,2956
Clca4b,ImmGenATAC1219.peak_324047,506
Clca4c-ps,ImmGenATAC1219.peak_324039,1141
Clcc1,ImmGenATAC1219.peak_316899,90
Clcf1,ImmGenATAC1219.peak_244378,28
Clcn1,ImmGenATAC1219.peak_396252,1372
Clcn2,ImmGenATAC1219.peak_189715,175
Clcn3,ImmGenATAC1219.peak_459026,59
Clcn4,ImmGenATAC1219.peak_421369,2159
Clcn5,ImmGenATAC1219.peak_502093,11
Clcn6,ImmGenATAC1219.peak_355415,203
Clcn7,ImmGenATAC1219.peak_209599,37
Clcnka,ImmGenATAC1219.peak_354082,3135
Clcnkb,ImmGenATAC1219.peak_354088,3358
Cldn1,ImmGenATAC1219.peak_191483,37
Cldn10,ImmGenATAC1219.peak_163234,56
Cldn11,ImmGenATAC1219.peak_302170,19
Cldn12,ImmGenATAC1219.peak_359203,11
Cldn13,ImmGenATAC1219.peak_384051,713
Cldn14,ImmGenATAC1219.peak_203013,805
Cldn15,ImmGenATAC1219.peak_384859,165
Cldn16,ImmGenATAC1219.peak_191492,14845
Cldn17,ImmGenATAC1219.peak_201208,16444
Cldn18,ImmGenATAC1219.peak_495045,50
Cldn19,ImmGenATAC1219.peak_346530,2201
Cldn2,ImmGenATAC1219.peak_509608,2421
Cldn20,ImmGenATAC1219.peak_204788,1075
Cldn22,ImmGenATAC1219.peak_457984,406
Cldn23,ImmGenATAC1219.peak_456193,195
Cldn24,ImmGenATAC1219.peak_457983,597
Cldn25,ImmGenATAC1219.peak_483387,1330
Cldn3,ImmGenATAC1219.peak_384087,61
Cldn34-ps,ImmGenATAC1219.peak_506549,10252
Cldn34a,ImmGenATAC1219.peak_510532,17379
Cldn34b2,ImmGenATAC1219.peak_510694,2916
Cldn34b3,ImmGenATAC1219.peak_506449,3274
Cldn34b4,ImmGenATAC1219.peak_506450,41824
Cldn34c1,ImmGenATAC1219.peak_508847,91
Cldn34d,ImmGenATAC1219.peak_506451,78177
Cldn4,ImmGenATAC1219.peak_384067,12
Cldn5,ImmGenATAC1219.peak_189287,132
Cldn6,ImmGenATAC1219.peak_209086,1891
Cldn7,ImmGenATAC1219.peak_80090,26
Cldn8,ImmGenATAC1219.peak_201210,281
Cldn9,ImmGenATAC1219.peak_209088,5
Cldnd1,ImmGenATAC1219.peak_198467,12
Cldnd2,ImmGenATAC1219.peak_426426,1567
Clec10a,ImmGenATAC1219.peak_80173,78
Clec11a,ImmGenATAC1219.peak_426697,1473
Clec12a,ImmGenATAC1219.peak_415419,26
Clec12b,ImmGenATAC1219.peak_415438,1531
Clec14a,ImmGenATAC1219.peak_104763,83
Clec16a,ImmGenATAC1219.peak_187103,57
Clec18a,ImmGenATAC1219.peak_469282,606
Clec1a,ImmGenATAC1219.peak_415474,119
Clec1b,ImmGenATAC1219.peak_415443,224
Clec2d,ImmGenATAC1219.peak_415306,27
Clec2e,ImmGenATAC1219.peak_415275,946
Clec2f,ImmGenATAC1219.peak_415244,199
Clec2g,ImmGenATAC1219.peak_415223,88
Clec2h,ImmGenATAC1219.peak_415083,99
Clec2i,ImmGenATAC1219.peak_415190,18
Clec2l,ImmGenATAC1219.peak_395248,109
Clec2m,ImmGenATAC1219.peak_415410,18
Clec3a,ImmGenATAC1219.peak_469849,646
Clec3b,ImmGenATAC1219.peak_501227,1023
Clec4a1,ImmGenATAC1219.peak_413292,178
Clec4a2,ImmGenATAC1219.peak_413333,2
Clec4a3,ImmGenATAC1219.peak_413309,74
Clec4a4,ImmGenATAC1219.peak_413316,304
Clec4b1,ImmGenATAC1219.peak_413320,3
Clec4b2,ImmGenATAC1219.peak_413341,141
Clec4d,ImmGenATAC1219.peak_413373,13
Clec4e,ImmGenATAC1219.peak_413384,81
Clec4f,ImmGenATAC1219.peak_403203,1535
Clec4g,ImmGenATAC1219.peak_450331,1342
Clec4n,ImmGenATAC1219.peak_413362,9
Clec5a,ImmGenATAC1219.peak_395904,32
Clec7a,ImmGenATAC1219.peak_415485,42
Clec9a,ImmGenATAC1219.peak_415453,22
Clgn,ImmGenATAC1219.peak_463524,17
Clhc1,ImmGenATAC1219.peak_71207,84
Clic1,ImmGenATAC1219.peak_213502,150
Clic3,ImmGenATAC1219.peak_262865,870
Clic4,ImmGenATAC1219.peak_351893,186
Clic5,ImmGenATAC1219.peak_214905,22
Clic6,ImmGenATAC1219.peak_202387,506
Clint1,ImmGenATAC1219.peak_73865,10
Clip1,ImmGenATAC1219.peak_381726,4
Clip2,ImmGenATAC1219.peak_383917,26
Clip3,ImmGenATAC1219.peak_424689,61
Clip4,ImmGenATAC1219.peak_221095,1195
Clk1,ImmGenATAC1219.peak_8511,6
Clk2,ImmGenATAC1219.peak_311521,30
Clk3,ImmGenATAC1219.peak_485427,31
Clk4,ImmGenATAC1219.peak_75170,31
Clmn,ImmGenATAC1219.peak_114285,175
Clmp,ImmGenATAC1219.peak_480760,145
Cln3,ImmGenATAC1219.peak_444075,95
Cln5,ImmGenATAC1219.peak_161735,0
Cln6,ImmGenATAC1219.peak_487032,55
Cln8,ImmGenATAC1219.peak_452784,9
Clnk,ImmGenATAC1219.peak_365283,100
Clns1a,ImmGenATAC1219.peak_436270,32
Clock,ImmGenATAC1219.peak_371264,187
Clp1,ImmGenATAC1219.peak_276284,77
Clpb,ImmGenATAC1219.peak_437923,31
Clpp,ImmGenATAC1219.peak_218488,28
Clps,ImmGenATAC1219.peak_211031,589
Clpsl2,ImmGenATAC1219.peak_211029,3732
Clptm1,ImmGenATAC1219.peak_422636,57
Clptm1l,ImmGenATAC1219.peak_133642,21
Clpx,ImmGenATAC1219.peak_487872,52
Clrn1,ImmGenATAC1219.peak_306273,193
Clrn2,ImmGenATAC1219.peak_366255,3264
Clrn3,ImmGenATAC1219.peak_446769,79
Clspn,ImmGenATAC1219.peak_348756,21
Clstn1,ImmGenATAC1219.peak_356026,5
Clstn2,ImmGenATAC1219.peak_494610,63
Clstn3,ImmGenATAC1219.peak_413554,18
Clta,ImmGenATAC1219.peak_332460,72
Cltb,ImmGenATAC1219.peak_130383,36
Cltc,ImmGenATAC1219.peak_85019,5
Cltrn,ImmGenATAC1219.peak_511675,268
Clu,ImmGenATAC1219.peak_156212,28
Cluap1,ImmGenATAC1219.peak_185790,9
Cluh,ImmGenATAC1219.peak_81274,155
Clvs1,ImmGenATAC1219.peak_328112,272
Clvs2,ImmGenATAC1219.peak_44459,309
Clybl,ImmGenATAC1219.peak_164526,39
Cma1,ImmGenATAC1219.peak_153420,80
Cma2,ImmGenATAC1219.peak_153423,4211
Cmah,ImmGenATAC1219.peak_122457,84
Cmas,ImmGenATAC1219.peak_418265,22
Cmbl,ImmGenATAC1219.peak_168917,1
Cmc1,ImmGenATAC1219.peak_499467,125
Cmc2,ImmGenATAC1219.peak_470679,23
Cmc4,ImmGenATAC1219.peak_506405,63
Cmip,ImmGenATAC1219.peak_470850,144
Cmklr1,ImmGenATAC1219.peak_378324,212
Cmpk1,ImmGenATAC1219.peak_345347,46
Cmpk2,ImmGenATAC1219.peak_99724,78
Cmss1,ImmGenATAC1219.peak_198261,22
Cmtm1,ImmGenATAC1219.peak_467290,1707
Cmtm2a,ImmGenATAC1219.peak_467287,315
Cmtm2b,ImmGenATAC1219.peak_467294,308
Cmtm3,ImmGenATAC1219.peak_467302,255
Cmtm4,ImmGenATAC1219.peak_467337,35
Cmtm5,ImmGenATAC1219.peak_153069,506
Cmtm6,ImmGenATAC1219.peak_498560,106
Cmtm7,ImmGenATAC1219.peak_498605,117
Cmtm8,ImmGenATAC1219.peak_498635,98
Cmtr1,ImmGenATAC1219.peak_211580,40
Cmtr2,ImmGenATAC1219.peak_469035,146
Cmya5,ImmGenATAC1219.peak_136417,44
Cnbd1,ImmGenATAC1219.peak_329456,6302
Cnbd2,ImmGenATAC1219.peak_290958,98
Cnbp,ImmGenATAC1219.peak_404635,1151
Cndp1,ImmGenATAC1219.peak_243439,1514
Cndp2,ImmGenATAC1219.peak_243450,6
Cnep1r1,ImmGenATAC1219.peak_464916,146
Cnfn,ImmGenATAC1219.peak_423385,44
Cnga1,ImmGenATAC1219.peak_369968,775
Cnga2,ImmGenATAC1219.peak_505978,7308
Cnga3,ImmGenATAC1219.peak_4344,657
Cnga4,ImmGenATAC1219.peak_438537,1274
Cngb1,ImmGenATAC1219.peak_466787,3992
Cngb3,ImmGenATAC1219.peak_329459,24430
Cnih1,ImmGenATAC1219.peak_151152,0
Cnih2,ImmGenATAC1219.peak_244625,0
Cnih3,ImmGenATAC1219.peak_34032,83
Cnih4,ImmGenATAC1219.peak_33941,13
Cnksr1,ImmGenATAC1219.peak_351373,165
Cnksr2,ImmGenATAC1219.peak_510894,239
Cnksr3,ImmGenATAC1219.peak_38967,12
Cnmd,ImmGenATAC1219.peak_160038,451
Cnn1,ImmGenATAC1219.peak_477710,3045
Cnn2,ImmGenATAC1219.peak_54085,2
Cnn3,ImmGenATAC1219.peak_318496,118
Cnnm1,ImmGenATAC1219.peak_253204,1
Cnnm2,ImmGenATAC1219.peak_254330,2317
Cnnm3,ImmGenATAC1219.peak_4036,47
Cnnm4,ImmGenATAC1219.peak_4021,117
Cnot1,ImmGenATAC1219.peak_466938,167
Cnot10,ImmGenATAC1219.peak_498527,95
Cnot11,ImmGenATAC1219.peak_5110,17
Cnot2,ImmGenATAC1219.peak_62226,19
Cnot3,ImmGenATAC1219.peak_420721,105
Cnot4,ImmGenATAC1219.peak_394545,152
Cnot6,ImmGenATAC1219.peak_74701,56
Cnot6l,ImmGenATAC1219.peak_373467,32
Cnot7,ImmGenATAC1219.peak_456786,63
Cnot8,ImmGenATAC1219.peak_77047,67
Cnot9,ImmGenATAC1219.peak_11948,189
Cnp,ImmGenATAC1219.peak_88648,27
Cnppd1,ImmGenATAC1219.peak_12163,46
Cnpy1,ImmGenATAC1219.peak_362257,618
Cnpy2,ImmGenATAC1219.peak_65650,16
Cnpy3,ImmGenATAC1219.peak_215889,106
Cnpy4,ImmGenATAC1219.peak_385251,69
Cnr1,ImmGenATAC1219.peak_330974,69
Cnr2,ImmGenATAC1219.peak_352141,39
Cnrip1,ImmGenATAC1219.peak_68740,76
Cnst,ImmGenATAC1219.peak_33273,143
Cntd1,ImmGenATAC1219.peak_89017,224
Cntf,ImmGenATAC1219.peak_246970,3209
Cntfr,ImmGenATAC1219.peak_332034,7555
Cntln,ImmGenATAC1219.peak_339413,97
Cntn1,ImmGenATAC1219.peak_182112,24
Cntn2,ImmGenATAC1219.peak_21806,12
Cntn3,ImmGenATAC1219.peak_408699,60653
Cntn4,ImmGenATAC1219.peak_408869,60120
Cntn5,ImmGenATAC1219.peak_475992,134
Cntn6,ImmGenATAC1219.peak_408854,29634
Cntnap1,ImmGenATAC1219.peak_88966,235
Cntnap2,ImmGenATAC1219.peak_396677,74
Cntnap3,ImmGenATAC1219.peak_132807,162
